"",".id","dyad","edge","edge_sd","nAssociations","A","B","sexA","sexB","dyadicSex","dSex","absAgeA","absAgeB","ageDiff","resA","resB","dyadicResidency","dRes","P(k1)","P(k2)","P(k3)","likely.k"
"9702",2,"629_804",0.0127238091589227,0.024173650796263,0,"629","804","Female-Juvenile","Male","Female-Juvenile_Male","F-M",40,39,1,"Resident","Resident","Resident_Resident","R-R",0.670862,0.317904,0.011234,1
"9703",2,"629_824",0.0132884960347499,0.0236336753138247,0,"629","824","Female-Juvenile","Male","Female-Juvenile_Male","F-M",40,39,1,"Resident","Resident","Resident_Resident","R-R",0.670862,0.317904,0.011234,1
"9704",2,"629_92",0.0128729499167001,0.0230950506414044,0,"629","92","Female-Juvenile","Male","Female-Juvenile_Male","F-M",40,43,3,"Resident","Resident","Resident_Resident","R-R",0.678154,0.312081,0.009765,1
"9705",2,"633_76",0.0093927840818064,0.0148877512639652,0,"633","76","Female-Juvenile","Male","Female-Juvenile_Male","F-M",40,44,4,"Resident","Resident","Resident_Resident","R-R",0.736798,0.260476,0.002726,1
"9706",2,"633_804",0.0100632801738438,0.0156424024912334,0,"633","804","Female-Juvenile","Male","Female-Juvenile_Male","F-M",40,39,1,"Resident","Resident","Resident_Resident","R-R",0.718481,0.277337,0.004181,1
"9707",2,"633_824",0.0100331473775856,0.0182685875638977,0,"633","824","Female-Juvenile","Male","Female-Juvenile_Male","F-M",40,39,1,"Resident","Resident","Resident_Resident","R-R",0.718481,0.277337,0.004181,1
"9708",2,"633_92",0.00856547415907881,0.0124436771072163,0,"633","92","Female-Juvenile","Male","Female-Juvenile_Male","F-M",40,43,3,"Resident","Resident","Resident_Resident","R-R",0.748425,0.249528,0.002047,1
"9709",2,"633_9907",0.00931745667923531,0.0154448502496467,0,"633","9907","Female-Juvenile","Male","Female-Juvenile_Male","F-M",40,37,3,"Resident","Transient","Resident_Transient","R-T",0.724709,0.271664,0.003627,1
"9710",2,"633_9911",0.00929097561092685,0.0142275916594251,0,"633","9911","Female-Juvenile","Male","Female-Juvenile_Male","F-M",40,37,3,"Resident","Resident","Resident_Resident","R-R",0.730813,0.266042,0.003145,1
"9711",2,"635_76",0.0114943871090403,0.0195715643183127,0,"635","76","Female-Juvenile","Male","Female-Juvenile_Male","F-M",40,44,4,"Resident","Resident","Resident_Resident","R-R",0.692211,0.30042,0.00737,1
"9712",2,"635_804",0.0101661140697635,0.0165764264750869,0,"635","804","Female-Juvenile","Male","Female-Juvenile_Male","F-M",40,39,1,"Resident","Resident","Resident_Resident","R-R",0.705631,0.288815,0.005554,1
"9713",2,"635_824",0.0110652596814225,0.0192163725709109,0,"635","824","Female-Juvenile","Male","Female-Juvenile_Male","F-M",40,39,1,"Resident","Resident","Resident_Resident","R-R",0.692211,0.30042,0.00737,1
"9714",2,"635_92",0.00987963738020529,0.0152966430905065,0,"635","92","Female-Juvenile","Male","Female-Juvenile_Male","F-M",40,43,3,"Resident","Resident","Resident_Resident","R-R",0.718481,0.277337,0.004181,1
"9715",2,"635_9907",0.0103431751288981,0.0175562983446069,0,"635","9907","Female-Juvenile","Male","Female-Juvenile_Male","F-M",40,37,3,"Resident","Transient","Resident_Transient","R-T",0.712124,0.283056,0.00482,1
"9716",2,"635_9911",0.00908407849461482,0.0140127776194726,0,"635","9911","Female-Juvenile","Male","Female-Juvenile_Male","F-M",40,37,3,"Resident","Resident","Resident_Resident","R-R",0.736798,0.260476,0.002726,1
"9717",2,"6405_6421",0.0108781342568477,0.0189234036573581,0,"6405","6421","Female-Juvenile","Male","Female-Juvenile_Male","F-M",14,14,0,"Transient","Resident","Resident_Transient","R-T",0.692211,0.30042,0.00737,1
"9718",2,"6407_6421",0.0459270648662628,0.0554902504117407,1,"6407","6421","Female-Juvenile","Male","Female-Juvenile_Male","F-M",14,14,0,"Transient","Resident","Resident_Transient","R-T",0.162554,0.754306,0.08314,2
"9719",2,"6408_6421",0.0117528626543945,0.0215816526168225,0,"6408","6421","Female-Juvenile","Male","Female-Juvenile_Male","F-M",14,14,0,"Transient","Resident","Resident_Transient","R-T",0.692211,0.30042,0.00737,1
"9720",2,"6415_6421",0.00590506148700448,0.00782485862851011,0,"6415","6421","Female-Juvenile","Male","Female-Juvenile_Male","F-M",14,14,0,"Resident","Resident","Resident_Resident","R-R",0.875209,0.124761,3e-05,1
"9721",2,"6415_6516",0.00606565022321422,0.00810899408244369,0,"6415","6516","Female-Juvenile","Male","Female-Juvenile_Male","F-M",14,12,2,"Resident","Resident","Resident_Resident","R-R",0.858286,0.141651,6.3e-05,1
"9722",2,"6415_6534",0.00765805975672979,0.010936318901351,0,"6415","6534","Female-Juvenile","Male","Female-Juvenile_Male","F-M",14,12,2,"Resident","Transient","Resident_Transient","R-T",0.780785,0.218352,0.000863,1
"9723",2,"6415_6631",0.00950732588601144,0.0161885839248532,0,"6415","6631","Female-Juvenile","Male","Female-Juvenile_Male","F-M",14,10,4,"Resident","Unknown","Resident_Unknown","R-U",0.742667,0.25497,0.002363,1
"9724",2,"6418_6421",0.0107724164106171,0.0188140601133952,0,"6418","6421","Female-Juvenile","Male","Female-Juvenile_Male","F-M",14,14,0,"Transient","Resident","Resident_Transient","R-T",0.705631,0.288815,0.005554,1
"9725",2,"6421_6423",0.010899997048443,0.0190783186273318,0,"6421","6423","Male","Female-Juvenile","Female-Juvenile_Male","F-M",14,14,0,"Resident","Transient","Resident_Transient","R-T",0.705631,0.288815,0.005554,1
"9726",2,"6421_6427",0.0101824434636353,0.0189807965648925,0,"6421","6427","Male","Female-Juvenile","Female-Juvenile_Male","F-M",14,14,0,"Resident","Resident","Resident_Resident","R-R",0.724709,0.271664,0.003627,1
"9727",2,"6421_6431",0.0285552856275797,0.029465323780673,1,"6421","6431","Male","Female-Juvenile","Female-Juvenile_Male","F-M",14,14,0,"Resident","Resident","Resident_Resident","R-R",0.218587,0.756712,0.024701,2
"9728",2,"6421_6441",0.00780767217406366,0.0112851825077427,0,"6421","6441","Male","Female-Juvenile","Female-Juvenile_Male","F-M",14,14,0,"Resident","Resident","Resident_Resident","R-R",0.780785,0.218352,0.000863,1
"9729",2,"6421_6502",0.00863375318203938,0.0136903664777433,0,"6421","6502","Male","Female-Juvenile","Female-Juvenile_Male","F-M",14,12,2,"Resident","Resident","Resident_Resident","R-R",0.742667,0.25497,0.002363,1
"9730",2,"6421_6513",0.0125437673929777,0.0245154774441976,0,"6421","6513","Male","Female-Juvenile","Female-Juvenile_Male","F-M",14,12,2,"Resident","Transient","Resident_Transient","R-T",0.678154,0.312081,0.009765,1
"9731",2,"6421_6519",0.0084217177830098,0.0126987193085847,0,"6421","6519","Male","Female-Juvenile","Female-Juvenile_Male","F-M",14,12,2,"Resident","Resident","Resident_Resident","R-R",0.765059,0.233611,0.001331,1
"9732",2,"6421_6527",0.0084350878257167,0.0120896786191148,0,"6421","6527","Male","Female-Juvenile","Female-Juvenile_Male","F-M",14,10,4,"Resident","Resident","Resident_Resident","R-R",0.742667,0.25497,0.002363,1
"9733",2,"6421_6537",0.0116124670089231,0.0197159499945853,0,"6421","6537","Male","Female-Juvenile","Female-Juvenile_Male","F-M",14,12,2,"Resident","Transient","Resident_Transient","R-T",0.692211,0.30042,0.00737,1
"9734",2,"6421_6540",0.00901494683988936,0.0140464570398078,0,"6421","6540","Male","Female-Juvenile","Female-Juvenile_Male","F-M",14,10,4,"Resident","Resident","Resident_Resident","R-R",0.730813,0.266042,0.003145,1
"9735",2,"6421_6543",0.00829680460749093,0.0119485108384305,0,"6421","6543","Male","Female-Juvenile","Female-Juvenile_Male","F-M",14,12,2,"Resident","Resident","Resident_Resident","R-R",0.770399,0.228449,0.001152,1
"9736",2,"6421_6555",0.00694683961909305,0.00933458044556714,0,"6421","6555","Male","Female-Juvenile","Female-Juvenile_Male","F-M",14,12,2,"Resident","Resident","Resident_Resident","R-R",0.818629,0.1811,0.00027,1
"9737",2,"6421_6561",0.00943227097238818,0.0142509693164063,0,"6421","6561","Male","Female-Juvenile","Female-Juvenile_Male","F-M",14,10,4,"Resident","Resident","Resident_Resident","R-R",0.736798,0.260476,0.002726,1
"9738",2,"6421_6563",0.00812153986642442,0.0119114124978267,0,"6421","6563","Male","Female-Juvenile","Female-Juvenile_Male","F-M",14,12,2,"Resident","Resident","Resident_Resident","R-R",0.770399,0.228449,0.001152,1
"9739",2,"6421_6565",0.0134275182378504,0.0256798523944229,0,"6421","6565","Male","Female-Juvenile","Female-Juvenile_Male","F-M",14,12,2,"Resident","Transient","Resident_Transient","R-T",0.678154,0.312081,0.009765,1
"9740",2,"6421_6568",0.00948804631452294,0.0157001359139408,0,"6421","6568","Male","Female-Juvenile","Female-Juvenile_Male","F-M",14,12,2,"Resident","Transient","Resident_Transient","R-T",0.724709,0.271664,0.003627,1
"9741",2,"6421_6601",0.0255570104043417,0.026808133338567,1,"6421","6601","Male","Female-Juvenile","Female-Juvenile_Male","F-M",14,10,4,"Resident","Unknown","Resident_Unknown","R-U",0.235717,0.747349,0.016934,2
"9742",2,"6421_6602",0.00917855285146414,0.0154015313325696,0,"6421","6602","Male","Female-Juvenile","Female-Juvenile_Male","F-M",14,10,4,"Resident","Unknown","Resident_Unknown","R-U",0.736798,0.260476,0.002726,1
"9743",2,"6421_6603",0.00843691737417815,0.0136176091010868,0,"6421","6603","Male","Female-Juvenile","Female-Juvenile_Male","F-M",14,10,4,"Resident","Unknown","Resident_Unknown","R-U",0.759618,0.238846,0.001536,1
"9744",2,"6421_6629",0.00973392991820131,0.0156725488004569,0,"6421","6629","Male","Female-Juvenile","Female-Juvenile_Male","F-M",14,10,4,"Resident","Unknown","Resident_Unknown","R-U",0.718481,0.277337,0.004181,1
"9745",2,"6421_6640",0.150223416293162,0.095968454789912,3,"6421","6640","Male","Female-Juvenile","Female-Juvenile_Male","F-M",14,10,4,"Resident","Unknown","Resident_Unknown","R-U",0.000728,0.364101,0.635172,3
"9746",2,"6421_6673",0.00964226778941055,0.0151614410828914,0,"6421","6673","Male","Female-Juvenile","Female-Juvenile_Male","F-M",14,10,4,"Resident","Unknown","Resident_Unknown","R-U",0.718481,0.277337,0.004181,1
"9747",2,"6421_832",0.00840186326065244,0.0124171662112075,0,"6421","832","Male","Female-Juvenile","Female-Juvenile_Male","F-M",14,39,25,"Resident","Resident","Resident_Resident","R-R",0.765059,0.233611,0.001331,1
"9748",2,"6421_961",0.00937645861243602,0.0149165828348564,0,"6421","961","Male","Female-Juvenile","Female-Juvenile_Male","F-M",14,36,22,"Resident","Resident","Resident_Resident","R-R",0.748425,0.249528,0.002047,1
"9749",2,"6427_6516",0.00988071874157369,0.0163230728343529,0,"6427","6516","Female-Juvenile","Male","Female-Juvenile_Male","F-M",14,12,2,"Resident","Resident","Resident_Resident","R-R",0.724709,0.271664,0.003627,1
"9750",2,"6427_6534",0.0108647794160105,0.0176764622293402,0,"6427","6534","Female-Juvenile","Male","Female-Juvenile_Male","F-M",14,12,2,"Resident","Transient","Resident_Transient","R-T",0.712124,0.283056,0.00482,1
"9751",2,"6431_6516",0.00864235051644938,0.012629421331201,0,"6431","6516","Female-Juvenile","Male","Female-Juvenile_Male","F-M",14,12,2,"Resident","Resident","Resident_Resident","R-R",0.765059,0.233611,0.001331,1
"9752",2,"6431_6534",0.0105619340745765,0.0190036281655899,0,"6431","6534","Female-Juvenile","Male","Female-Juvenile_Male","F-M",14,12,2,"Resident","Transient","Resident_Transient","R-T",0.705631,0.288815,0.005554,1
"9753",2,"6431_6631",0.0113771229613343,0.0194988473416909,0,"6431","6631","Female-Juvenile","Male","Female-Juvenile_Male","F-M",14,10,4,"Resident","Unknown","Resident_Unknown","R-U",0.692211,0.30042,0.00737,1
"9754",2,"6441_6516",0.0599341573452685,0.0477640471116211,2,"6441","6516","Female-Juvenile","Male","Female-Juvenile_Male","F-M",14,12,2,"Resident","Resident","Resident_Resident","R-R",0.023019,0.852019,0.124963,2
"9755",2,"6441_6534",0.039427380471031,0.0449269952932172,1,"6441","6534","Female-Juvenile","Male","Female-Juvenile_Male","F-M",14,12,2,"Resident","Transient","Resident_Transient","R-T",0.17378,0.760504,0.065715,2
"9756",2,"6441_6631",0.0113510888801007,0.0194599057122171,0,"6441","6631","Female-Juvenile","Male","Female-Juvenile_Male","F-M",14,10,4,"Resident","Unknown","Resident_Unknown","R-U",0.692211,0.30042,0.00737,1
"9757",2,"649_76",0.00962841637824243,0.0178424445389854,0,"649","76","Female-Juvenile","Male","Female-Juvenile_Male","F-M",37,44,7,"Resident","Resident","Resident_Resident","R-R",0.718481,0.277337,0.004181,1
"9758",2,"649_804",0.0203027474072728,0.0196649261893979,1,"649","804","Female-Juvenile","Male","Female-Juvenile_Male","F-M",37,39,2,"Resident","Resident","Resident_Resident","R-R",0.295753,0.699552,0.004694,2
"9759",2,"649_824",0.00793867911489932,0.0126972870423346,0,"649","824","Female-Juvenile","Male","Female-Juvenile_Male","F-M",37,39,2,"Resident","Resident","Resident_Resident","R-R",0.785834,0.213419,0.000747,1
"9760",2,"649_92",0.00912350676114803,0.015075243340802,0,"649","92","Female-Juvenile","Male","Female-Juvenile_Male","F-M",37,43,6,"Resident","Resident","Resident_Resident","R-R",0.742667,0.25497,0.002363,1
"9761",2,"649_9907",0.00978636524746747,0.0166948285623812,0,"649","9907","Female-Juvenile","Male","Female-Juvenile_Male","F-M",37,37,0,"Resident","Transient","Resident_Transient","R-T",0.724709,0.271664,0.003627,1
"9762",2,"649_9911",0.00800104157286948,0.0119398804124698,0,"649","9911","Female-Juvenile","Male","Female-Juvenile_Male","F-M",37,37,0,"Resident","Resident","Resident_Resident","R-R",0.765059,0.233611,0.001331,1
"9763",2,"64_74",0.0118237647596978,0.0212176698606906,0,"64","74","Female-Juvenile","Male","Female-Juvenile_Male","F-M",43,43,0,"Transient","Resident","Resident_Transient","R-T",0.692211,0.30042,0.00737,1
"9764",2,"64_76",0.0102255510009335,0.0171179296859686,0,"64","76","Female-Juvenile","Male","Female-Juvenile_Male","F-M",43,44,1,"Transient","Resident","Resident_Transient","R-T",0.712124,0.283056,0.00482,1
"9765",2,"64_92",0.0125420845277583,0.0239133510875281,0,"64","92","Female-Juvenile","Male","Female-Juvenile_Male","F-M",43,43,0,"Transient","Resident","Resident_Transient","R-T",0.678154,0.312081,0.009765,1
"9766",2,"6502_6516",0.0655101651302866,0.050129633054772,2,"6502","6516","Female-Juvenile","Male","Female-Juvenile_Male","F-M",12,12,0,"Resident","Resident","Resident_Resident","R-R",0.021013,0.824702,0.154285,2
"9767",2,"6502_6534",0.0107071988097162,0.0177568079827795,0,"6502","6534","Female-Juvenile","Male","Female-Juvenile_Male","F-M",12,12,0,"Resident","Transient","Resident_Transient","R-T",0.698996,0.294605,0.006399,1
"9768",2,"6502_6631",0.0110221676112741,0.0210300013495237,0,"6502","6631","Female-Juvenile","Male","Female-Juvenile_Male","F-M",12,10,2,"Resident","Unknown","Resident_Unknown","R-U",0.698996,0.294605,0.006399,1
"9769",2,"6513_6516",0.0107642271022883,0.017693760600284,0,"6513","6516","Female-Juvenile","Male","Female-Juvenile_Male","F-M",12,12,0,"Transient","Resident","Resident_Transient","R-T",0.705631,0.288815,0.005554,1
"9770",2,"6513_6534",0.011064357002983,0.0186614335182419,0,"6513","6534","Female-Juvenile","Male","Female-Juvenile_Male","F-M",12,12,0,"Transient","Transient","Transient_Transient","T-T",0.692211,0.30042,0.00737,1
"9771",2,"6516_6519",0.00775334424067296,0.010686132800804,0,"6516","6519","Male","Female-Juvenile","Female-Juvenile_Male","F-M",12,12,0,"Resident","Resident","Resident_Resident","R-R",0.785834,0.213419,0.000747,1
"9772",2,"6516_6527",0.0084525294033667,0.0130249550143718,0,"6516","6527","Male","Female-Juvenile","Female-Juvenile_Male","F-M",12,10,2,"Resident","Resident","Resident_Resident","R-R",0.765059,0.233611,0.001331,1
"9773",2,"6516_6537",0.00978138684400459,0.0160151930075677,0,"6516","6537","Male","Female-Juvenile","Female-Juvenile_Male","F-M",12,12,0,"Resident","Transient","Resident_Transient","R-T",0.718481,0.277337,0.004181,1
"9774",2,"6516_6540",0.00972050379898585,0.0151825318287696,0,"6516","6540","Male","Female-Juvenile","Female-Juvenile_Male","F-M",12,10,2,"Resident","Resident","Resident_Resident","R-R",0.730813,0.266042,0.003145,1
"9775",2,"6516_6543",0.00800397596894702,0.0120844013148605,0,"6516","6543","Male","Female-Juvenile","Female-Juvenile_Male","F-M",12,12,0,"Resident","Resident","Resident_Resident","R-R",0.79079,0.208563,0.000646,1
"9776",2,"6516_6555",0.00630166234695976,0.00856397624936314,0,"6516","6555","Male","Female-Juvenile","Female-Juvenile_Male","F-M",12,12,0,"Resident","Resident","Resident_Resident","R-R",0.835464,0.164385,0.000151,1
"9777",2,"6516_6561",0.00928128810570169,0.0137964662501278,0,"6516","6561","Male","Female-Juvenile","Female-Juvenile_Male","F-M",12,10,2,"Resident","Resident","Resident_Resident","R-R",0.736798,0.260476,0.002726,1
"9778",2,"6516_6563",0.00776264136981074,0.0113485183593311,0,"6516","6563","Male","Female-Juvenile","Female-Juvenile_Male","F-M",12,12,0,"Resident","Resident","Resident_Resident","R-R",0.79079,0.208563,0.000646,1
"9779",2,"6516_6565",0.00984447024363829,0.0165079982072555,0,"6516","6565","Male","Female-Juvenile","Female-Juvenile_Male","F-M",12,12,0,"Resident","Transient","Resident_Transient","R-T",0.705631,0.288815,0.005554,1
"9780",2,"6516_6568",0.00887039112702404,0.013944055482712,0,"6516","6568","Male","Female-Juvenile","Female-Juvenile_Male","F-M",12,12,0,"Resident","Transient","Resident_Transient","R-T",0.748425,0.249528,0.002047,1
"9781",2,"6516_6601",0.0262957621910252,0.0278263590788261,1,"6516","6601","Male","Female-Juvenile","Female-Juvenile_Male","F-M",12,10,2,"Resident","Unknown","Resident_Unknown","R-U",0.235717,0.747349,0.016934,2
"9782",2,"6516_6602",0.00913410704593796,0.0143922243501795,0,"6516","6602","Male","Female-Juvenile","Female-Juvenile_Male","F-M",12,10,2,"Resident","Unknown","Resident_Unknown","R-U",0.736798,0.260476,0.002726,1
"9783",2,"6516_6603",0.00852139066041866,0.0131849786456666,0,"6516","6603","Male","Female-Juvenile","Female-Juvenile_Male","F-M",12,10,2,"Resident","Unknown","Resident_Unknown","R-U",0.759618,0.238846,0.001536,1
"9784",2,"6516_6629",0.00963339567507499,0.0148342979935781,0,"6516","6629","Male","Female-Juvenile","Female-Juvenile_Male","F-M",12,10,2,"Resident","Unknown","Resident_Unknown","R-U",0.718481,0.277337,0.004181,1
"9785",2,"6516_6640",0.082262872354269,0.0659843080082289,2,"6516","6640","Male","Female-Juvenile","Female-Juvenile_Male","F-M",12,10,2,"Resident","Unknown","Resident_Unknown","R-U",0.017077,0.753554,0.229369,2
"9786",2,"6516_6673",0.00970750679805311,0.0166252516726945,0,"6516","6673","Male","Female-Juvenile","Female-Juvenile_Male","F-M",12,10,2,"Resident","Unknown","Resident_Unknown","R-U",0.718481,0.277337,0.004181,1
"9787",2,"6516_832",0.00827701971695795,0.0128996045929342,0,"6516","832","Male","Female-Juvenile","Female-Juvenile_Male","F-M",12,39,27,"Resident","Resident","Resident_Resident","R-R",0.770399,0.228449,0.001152,1
"9788",2,"6516_961",0.00873435493116494,0.0136585197597686,0,"6516","961","Male","Female-Juvenile","Female-Juvenile_Male","F-M",12,36,24,"Resident","Resident","Resident_Resident","R-R",0.754074,0.244152,0.001774,1
"9789",2,"6519_6534",0.0111272339090748,0.018909882878372,0,"6519","6534","Female-Juvenile","Male","Female-Juvenile_Male","F-M",12,12,0,"Resident","Transient","Resident_Transient","R-T",0.692211,0.30042,0.00737,1
"9790",2,"6519_6631",0.00982270418571803,0.0161736882575096,0,"6519","6631","Female-Juvenile","Male","Female-Juvenile_Male","F-M",12,10,2,"Resident","Unknown","Resident_Unknown","R-U",0.730813,0.266042,0.003145,1
"9791",2,"6527_6534",0.0124964400765552,0.0226684503548577,0,"6527","6534","Female-Juvenile","Male","Female-Juvenile_Male","F-M",10,12,2,"Resident","Transient","Resident_Transient","R-T",0.670862,0.317904,0.011234,1
"9792",2,"6527_6631",0.00957375874388052,0.0152397108268317,0,"6527","6631","Female-Juvenile","Male","Female-Juvenile_Male","F-M",10,10,0,"Resident","Unknown","Resident_Unknown","R-U",0.724709,0.271664,0.003627,1
"9793",2,"6534_6537",0.0109271714210172,0.0193206070588834,0,"6534","6537","Male","Female-Juvenile","Female-Juvenile_Male","F-M",12,12,0,"Transient","Transient","Transient_Transient","T-T",0.705631,0.288815,0.005554,1
"9794",2,"6534_6543",0.00991930130066639,0.0165190916885272,0,"6534","6543","Male","Female-Juvenile","Female-Juvenile_Male","F-M",12,12,0,"Transient","Resident","Resident_Transient","R-T",0.718481,0.277337,0.004181,1
"9795",2,"6534_6555",0.00920674012373964,0.0135367226590318,0,"6534","6555","Male","Female-Juvenile","Female-Juvenile_Male","F-M",12,12,0,"Transient","Resident","Resident_Transient","R-T",0.742667,0.25497,0.002363,1
"9796",2,"6534_6563",0.0110674775569362,0.0189381457177273,0,"6534","6563","Male","Female-Juvenile","Female-Juvenile_Male","F-M",12,12,0,"Transient","Resident","Resident_Transient","R-T",0.698996,0.294605,0.006399,1
"9797",2,"6534_6565",0.0118211372927943,0.0222609052820171,0,"6534","6565","Male","Female-Juvenile","Female-Juvenile_Male","F-M",12,12,0,"Transient","Transient","Transient_Transient","T-T",0.692211,0.30042,0.00737,1
"9798",2,"6534_6568",0.00973930962558923,0.0154472649861235,0,"6534","6568","Male","Female-Juvenile","Female-Juvenile_Male","F-M",12,12,0,"Transient","Transient","Transient_Transient","T-T",0.736798,0.260476,0.002726,1
"9799",2,"6534_832",0.0106993458610738,0.0182853963084146,0,"6534","832","Male","Female-Juvenile","Female-Juvenile_Male","F-M",12,39,27,"Transient","Resident","Resident_Transient","R-T",0.705631,0.288815,0.005554,1
"9800",2,"6534_961",0.0116473285081884,0.0200580502912294,0,"6534","961","Male","Female-Juvenile","Female-Juvenile_Male","F-M",12,36,24,"Transient","Resident","Resident_Transient","R-T",0.685267,0.306249,0.008485,1
"9801",2,"653_76",0.0082798710292881,0.0120209921982232,0,"653","76","Female-Juvenile","Male","Female-Juvenile_Male","F-M",40,44,4,"Resident","Resident","Resident_Resident","R-R",0.770399,0.228449,0.001152,1
"9802",2,"653_804",0.0171293173430983,0.0166711271591923,1,"653","804","Female-Juvenile","Male","Female-Juvenile_Male","F-M",40,39,1,"Resident","Resident","Resident_Resident","R-R",0.361257,0.637476,0.001267,2
"9803",2,"653_824",0.0066841300028212,0.00857210685921621,0,"653","824","Female-Juvenile","Male","Female-Juvenile_Male","F-M",40,39,1,"Resident","Resident","Resident_Resident","R-R",0.835464,0.164385,0.000151,1
"9804",2,"653_92",0.00721576384620973,0.0102599421352589,0,"653","92","Female-Juvenile","Male","Female-Juvenile_Male","F-M",40,43,3,"Resident","Resident","Resident_Resident","R-R",0.795654,0.203787,0.000559,1
"9805",2,"653_9907",0.0105766658841211,0.0182564381394355,0,"653","9907","Female-Juvenile","Male","Female-Juvenile_Male","F-M",40,37,3,"Resident","Transient","Resident_Transient","R-T",0.712124,0.283056,0.00482,1
"9806",2,"653_9911",0.00708260292969659,0.0100617901530387,0,"653","9911","Female-Juvenile","Male","Female-Juvenile_Male","F-M",40,37,3,"Resident","Resident","Resident_Resident","R-R",0.805109,0.194473,0.000418,1
"9807",2,"6540_6631",0.0447621737720513,0.0524211054190181,1,"6540","6631","Female-Juvenile","Male","Female-Juvenile_Male","F-M",10,10,0,"Resident","Unknown","Resident_Unknown","R-U",0.168176,0.757862,0.073961,2
"9808",2,"6543_6631",0.0438927935484206,0.0502454200348975,1,"6543","6631","Female-Juvenile","Male","Female-Juvenile_Male","F-M",12,10,2,"Resident","Unknown","Resident_Unknown","R-U",0.168176,0.757862,0.073961,2
"9809",2,"6555_6631",0.00865402565053629,0.0127315768551614,0,"6555","6631","Female-Juvenile","Male","Female-Juvenile_Male","F-M",12,10,2,"Resident","Unknown","Resident_Unknown","R-U",0.748425,0.249528,0.002047,1
"9810",2,"6561_6631",0.039368251413933,0.0434615452670535,1,"6561","6631","Female-Juvenile","Male","Female-Juvenile_Male","F-M",10,10,0,"Resident","Unknown","Resident_Unknown","R-U",0.17378,0.760504,0.065715,2
"9811",2,"6563_6631",0.00924725618758499,0.0142835518669142,0,"6563","6631","Female-Juvenile","Male","Female-Juvenile_Male","F-M",12,10,2,"Resident","Unknown","Resident_Unknown","R-U",0.730813,0.266042,0.003145,1
"9812",2,"6601_6631",0.00797362285628089,0.0116911112064512,0,"6601","6631","Female-Juvenile","Male","Female-Juvenile_Male","F-M",10,10,0,"Unknown","Unknown","Unknown_Unknown","U-U",0.765059,0.233611,0.001331,1
"9813",2,"6602_6631",0.0102627525310715,0.0173485449817725,0,"6602","6631","Female-Juvenile","Male","Female-Juvenile_Male","F-M",10,10,0,"Unknown","Unknown","Unknown_Unknown","U-U",0.718481,0.277337,0.004181,1
"9814",2,"6603_6631",0.00897597020466289,0.0137273639255709,0,"6603","6631","Female-Juvenile","Male","Female-Juvenile_Male","F-M",10,10,0,"Unknown","Unknown","Unknown_Unknown","U-U",0.742667,0.25497,0.002363,1
"9815",2,"6629_6631",0.011179761779549,0.0191814709998765,0,"6629","6631","Female-Juvenile","Male","Female-Juvenile_Male","F-M",10,10,0,"Unknown","Unknown","Unknown_Unknown","U-U",0.698996,0.294605,0.006399,1
"9816",2,"6631_6640",0.0102676660703807,0.0175219464953025,0,"6631","6640","Male","Female-Juvenile","Female-Juvenile_Male","F-M",10,10,0,"Unknown","Unknown","Unknown_Unknown","U-U",0.724709,0.271664,0.003627,1
"9817",2,"6631_6673",0.0106726985198818,0.0181907430206433,0,"6631","6673","Male","Female-Juvenile","Female-Juvenile_Male","F-M",10,10,0,"Unknown","Unknown","Unknown_Unknown","U-U",0.698996,0.294605,0.006399,1
"9818",2,"6631_832",0.0501130212094633,0.0583731807357661,1,"6631","832","Male","Female-Juvenile","Female-Juvenile_Male","F-M",10,39,29,"Unknown","Resident","Resident_Unknown","R-U",0.156909,0.749759,0.093332,2
"9819",2,"6631_961",0.0101984559102622,0.0158685729123908,0,"6631","961","Male","Female-Juvenile","Female-Juvenile_Male","F-M",10,36,26,"Unknown","Resident","Resident_Unknown","R-U",0.698996,0.294605,0.006399,1
"9820",2,"667_76",0.0129884651011812,0.026210308791169,0,"667","76","Female-Juvenile","Male","Female-Juvenile_Male","F-M",40,44,4,"Transient","Resident","Resident_Transient","R-T",0.670862,0.317904,0.011234,1
"9821",2,"667_92",0.0127660419469321,0.0244539454870656,0,"667","92","Female-Juvenile","Male","Female-Juvenile_Male","F-M",40,43,3,"Transient","Resident","Resident_Transient","R-T",0.670862,0.317904,0.011234,1
"9822",2,"674_76",0.00928244101218243,0.0152389362817511,0,"674","76","Female-Juvenile","Male","Female-Juvenile_Male","F-M",40,44,4,"Resident","Resident","Resident_Resident","R-R",0.742667,0.25497,0.002363,1
"9823",2,"674_804",0.00667887575556663,0.00871971049567122,0,"674","804","Female-Juvenile","Male","Female-Juvenile_Male","F-M",40,39,1,"Resident","Resident","Resident_Resident","R-R",0.839466,0.160403,0.00013,1
"9824",2,"674_824",0.00744035755324426,0.0105661555204442,0,"674","824","Female-Juvenile","Male","Female-Juvenile_Male","F-M",40,39,1,"Resident","Resident","Resident_Resident","R-R",0.800426,0.19909,0.000484,1
"9825",2,"674_92",0.00817673178180787,0.0120533570069069,0,"674","92","Female-Juvenile","Male","Female-Juvenile_Male","F-M",40,43,3,"Resident","Resident","Resident_Resident","R-R",0.765059,0.233611,0.001331,1
